,image_id,tp,fp,fn,precision,recall
4239,004090,16,0,26,1.0,0.381
4240,023473,2,0,16,1.0,0.111
4241,003063,13,4,11,0.765,0.542
4242,043988,2,0,0,1.0,1.0
4243,006120,4,0,6,1.0,0.4
4244,028913,1,0,1,1.0,0.5
4245,022643,14,0,23,1.0,0.378
4246,024299,15,0,20,1.0,0.429
4247,027516,5,0,2,1.0,0.714
4248,015769,8,2,17,0.8,0.32
4249,014456,4,0,7,1.0,0.364
4250,019543,1,0,8,1.0,0.111
4251,026335,8,0,8,1.0,0.5
4252,037564,6,0,11,1.0,0.353
4253,032300,7,3,15,0.7,0.318
4254,049628,13,1,71,0.929,0.155
4255,027886,9,0,8,1.0,0.529
4256,000838,14,0,12,1.0,0.538
4257,004308,4,0,4,1.0,0.5
4258,011545,14,0,28,1.0,0.333
4259,006992,5,0,4,1.0,0.556
4260,036251,18,0,11,1.0,0.621
4261,025910,5,0,15,1.0,0.25
4262,005728,2,0,4,1.0,0.333
4263,028029,12,0,27,1.0,0.308
4264,037776,2,1,15,0.667,0.118
4265,000097,11,0,13,1.0,0.458
4266,019857,9,0,20,1.0,0.31
4267,038005,2,0,9,1.0,0.182
4268,015062,5,0,9,1.0,0.357
4269,032281,1,0,11,1.0,0.083
4270,041762,3,0,27,1.0,0.1
4271,024708,14,2,23,0.875,0.378
4272,012061,7,0,5,1.0,0.583
4273,025304,5,1,2,0.833,0.714
4274,017464,6,0,11,1.0,0.353
4275,046145,13,1,12,0.929,0.52
4276,023514,6,0,15,1.0,0.286
4277,036456,4,0,10,1.0,0.286
4278,038815,17,0,25,1.0,0.405
4279,012554,17,0,24,1.0,0.415
4280,004228,2,0,8,1.0,0.2
4281,002919,8,0,1,1.0,0.889
4282,012269,1,0,7,1.0,0.125
4283,014674,13,0,4,1.0,0.765
4284,048459,6,0,2,1.0,0.75
4285,000594,4,1,18,0.8,0.182
4286,016377,4,0,16,1.0,0.2
4287,006966,3,0,6,1.0,0.333
4288,040785,9,0,15,1.0,0.375
4289,022823,7,1,5,0.875,0.583
4290,026566,2,1,13,0.667,0.133
4291,024398,4,0,16,1.0,0.2
4292,001485,3,0,9,1.0,0.25
4293,036337,3,1,4,0.75,0.429
4294,048052,9,1,23,0.9,0.281
4295,022515,3,2,10,0.6,0.231
4296,008447,15,0,7,1.0,0.682
4297,032840,8,0,16,1.0,0.333
4298,015309,1,1,6,0.5,0.143
4299,013225,9,0,10,1.0,0.474
4300,006147,13,1,13,0.929,0.5
4301,020884,6,0,5,1.0,0.545
4302,003567,7,0,9,1.0,0.437
4303,039460,12,0,20,1.0,0.375
4304,043021,25,1,22,0.962,0.532
4305,034925,9,1,11,0.9,0.45
4306,003032,3,0,17,1.0,0.15
4307,040443,9,0,23,1.0,0.281
4308,000385,11,0,14,1.0,0.44
4309,042085,3,0,18,1.0,0.143
4310,026089,7,0,31,1.0,0.184
4311,046175,20,0,19,1.0,0.513
4312,035573,1,0,8,1.0,0.111
4313,026514,7,0,7,1.0,0.5
4314,020100,10,0,28,1.0,0.263
4315,024109,15,2,22,0.882,0.405
4316,031165,3,0,12,1.0,0.2
4317,022151,1,0,4,1.0,0.2
4318,025806,4,0,11,1.0,0.267
4319,035370,11,0,18,1.0,0.379
4320,001739,4,0,24,1.0,0.143
4321,034410,2,1,5,0.667,0.286
4322,033530,1,0,13,1.0,0.071
4323,033437,7,0,21,1.0,0.25
4324,031758,7,0,7,1.0,0.5
4325,037025,8,0,14,1.0,0.364
4326,031102,9,0,13,1.0,0.409
4327,032449,12,1,20,0.923,0.375
4328,041793,12,0,21,1.0,0.364
4329,019909,8,1,21,0.889,0.276
4330,034161,2,0,2,1.0,0.5
4331,010813,5,1,7,0.833,0.417
4332,007749,3,0,8,1.0,0.273
4333,020364,2,0,2,1.0,0.5
4334,003400,5,0,17,1.0,0.227
4335,012807,3,1,17,0.75,0.15
4336,006094,7,0,10,1.0,0.412
4337,033634,19,0,37,1.0,0.339
4338,009364,1,0,1,1.0,0.5
4339,021784,13,0,18,1.0,0.419
4340,026673,14,1,15,0.933,0.483
4341,031375,3,0,13,1.0,0.187
4342,034829,2,1,16,0.667,0.111
4343,034114,11,0,37,1.0,0.229
4344,045916,11,1,38,0.917,0.224
4345,008072,8,0,20,1.0,0.286
4346,029851,7,2,11,0.778,0.389
4347,042052,17,0,44,1.0,0.279
4348,020194,1,2,4,0.333,0.2
4349,033175,9,0,12,1.0,0.429
4350,008357,8,0,24,1.0,0.25
4351,043001,5,0,4,1.0,0.556
4352,017657,7,0,24,1.0,0.226
4353,018190,4,1,2,0.8,0.667
4354,037174,1,0,1,1.0,0.5
4355,005580,3,0,5,1.0,0.375
4356,043966,3,0,10,1.0,0.231
4357,027305,16,1,19,0.941,0.457
4358,035316,1,1,3,0.5,0.25
4359,016733,11,0,9,1.0,0.55
4360,040431,2,0,13,1.0,0.133
4361,009325,12,1,12,0.923,0.5
4362,033062,7,0,18,1.0,0.28
4363,035856,4,0,5,1.0,0.444
4364,038599,2,1,5,0.667,0.286
4365,034894,2,0,9,1.0,0.182
4366,043929,8,0,6,1.0,0.571
4367,030120,12,4,17,0.75,0.414
4368,025654,1,0,1,1.0,0.5
4369,005025,6,0,4,1.0,0.6
4370,006005,0,2,3,0.0,0.0
4371,035882,1,1,7,0.5,0.125
4372,021398,4,0,6,1.0,0.4
4373,014157,9,1,9,0.9,0.5
4374,025747,9,0,15,1.0,0.375
4375,018103,11,1,7,0.917,0.611
4376,043641,11,0,29,1.0,0.275
4377,034955,1,0,1,1.0,0.5
4378,011835,2,0,5,1.0,0.286
4379,045620,2,0,1,1.0,0.667
4380,014376,2,1,3,0.667,0.4
4381,049627,5,0,0,1.0,1.0
4382,011767,9,0,9,1.0,0.5
4383,023607,2,0,9,1.0,0.182
4384,048862,6,0,9,1.0,0.4
4385,041477,13,0,40,1.0,0.245
4386,038380,4,0,16,1.0,0.2
4387,034139,6,1,18,0.857,0.25
4388,036095,1,0,7,1.0,0.125
4389,035614,5,1,5,0.833,0.5
4390,040261,8,0,19,1.0,0.296
4391,026573,15,1,34,0.937,0.306
4392,012048,7,0,7,1.0,0.5
4393,031785,14,1,27,0.933,0.341
4394,025916,11,0,43,1.0,0.204
4395,045757,3,0,0,1.0,1.0
4396,013095,12,0,28,1.0,0.3
4397,002148,1,0,1,1.0,0.5
4398,003590,8,1,11,0.889,0.421
4399,030437,7,0,11,1.0,0.389
4400,015820,9,1,16,0.9,0.36
4401,013230,6,1,13,0.857,0.316
4402,000860,17,1,68,0.944,0.2
4403,020262,10,0,18,1.0,0.357
4404,033060,9,0,15,1.0,0.375
4405,036782,10,1,14,0.909,0.417
4406,011723,3,0,6,1.0,0.333
4407,049615,10,0,20,1.0,0.333
4408,018718,6,0,12,1.0,0.333
4409,024435,2,0,30,1.0,0.062
4410,011014,3,1,9,0.75,0.25
4411,049818,4,0,8,1.0,0.333
4412,019345,11,0,15,1.0,0.423
4413,045739,4,0,5,1.0,0.444
4414,036091,0,1,8,0.0,0.0
4415,005317,1,0,9,1.0,0.1
4416,008514,14,0,5,1.0,0.737
4417,045642,4,0,12,1.0,0.25
4418,007298,3,1,9,0.75,0.25
4419,041119,9,0,17,1.0,0.346
4420,038986,5,0,8,1.0,0.385
4421,048964,1,0,15,1.0,0.062
4422,003139,13,0,24,1.0,0.351
4423,024888,4,1,20,0.8,0.167
4424,032333,2,0,6,1.0,0.25
4425,002603,3,0,6,1.0,0.333
4426,008170,15,0,12,1.0,0.556
4427,047883,9,0,16,1.0,0.36
4428,046711,4,0,24,1.0,0.143
4429,018598,20,0,49,1.0,0.29
4430,015922,9,0,14,1.0,0.391
4431,009924,2,0,2,1.0,0.5
4432,021038,5,0,13,1.0,0.278
4433,043107,3,0,9,1.0,0.25
4434,022547,12,0,2,1.0,0.857
4435,011314,5,0,9,1.0,0.357
4436,019747,6,0,25,1.0,0.194
4437,004204,4,0,10,1.0,0.286
4438,043746,9,0,9,1.0,0.5
4439,030742,1,0,2,1.0,0.333
4440,012505,6,0,18,1.0,0.25
4441,037689,6,0,16,1.0,0.273
4442,001865,16,2,26,0.889,0.381
4443,040209,22,1,17,0.957,0.564
4444,036563,14,1,20,0.933,0.412
4445,009196,11,0,24,1.0,0.314
4446,025762,1,1,0,0.5,1.0
4447,049524,7,0,24,1.0,0.226
4448,034118,2,1,3,0.667,0.4
4449,034260,6,2,14,0.75,0.3
4450,011891,8,0,8,1.0,0.5
4451,040010,1,0,3,1.0,0.25
4452,029055,1,0,5,1.0,0.167
4453,048248,8,5,50,0.615,0.138
4454,032743,1,0,1,1.0,0.5
4455,004598,4,0,20,1.0,0.167
4456,016870,11,0,21,1.0,0.344
4457,012709,10,0,18,1.0,0.357
4458,040425,13,1,32,0.929,0.289
4459,006732,2,0,6,1.0,0.25
4460,003184,9,0,21,1.0,0.3
4461,024062,2,0,7,1.0,0.222
4462,028219,11,0,16,1.0,0.407
4463,005236,12,0,19,1.0,0.387
4464,008635,5,0,10,1.0,0.333
4465,020781,7,1,24,0.875,0.226
4466,034258,8,0,5,1.0,0.615
4467,038355,7,0,21,1.0,0.25
4468,044205,12,1,54,0.923,0.182
4469,043598,2,0,4,1.0,0.333
4470,030589,11,0,19,1.0,0.367
4471,016495,19,0,14,1.0,0.576
4472,043108,0,1,3,0.0,0.0
4473,021134,1,0,14,1.0,0.067
4474,039869,0,2,4,0.0,0.0
4475,003249,8,1,23,0.889,0.258
4476,032302,8,0,6,1.0,0.571
4477,045736,11,0,21,1.0,0.344
4478,029040,5,0,24,1.0,0.172
4479,000670,8,0,21,1.0,0.276
4480,017295,18,1,34,0.947,0.346
4481,029417,6,1,16,0.857,0.273
4482,038309,17,0,22,1.0,0.436
4483,010332,1,1,29,0.5,0.033
4484,026043,3,0,7,1.0,0.3
4485,004215,6,0,16,1.0,0.273
4486,025285,9,1,15,0.9,0.375
4487,042433,2,0,9,1.0,0.182
4488,020777,15,0,35,1.0,0.3
4489,019496,1,1,4,0.5,0.2
4490,027518,2,1,5,0.667,0.286
4491,037053,14,0,8,1.0,0.636
4492,027463,16,0,16,1.0,0.5
4493,041714,1,0,9,1.0,0.1
4494,004244,3,0,7,1.0,0.3
4495,005983,13,0,44,1.0,0.228
4496,031983,1,1,3,0.5,0.25
4497,019300,4,0,13,1.0,0.235
4498,039063,13,0,29,1.0,0.31
4499,010885,8,0,12,1.0,0.4
4500,008573,4,0,12,1.0,0.25
4501,034779,14,0,25,1.0,0.359
4502,044594,8,0,15,1.0,0.348
4503,008345,17,0,13,1.0,0.567
4504,017668,3,0,12,1.0,0.2
4505,019804,4,0,4,1.0,0.5
4506,015468,1,2,1,0.333,0.5
4507,032727,5,0,6,1.0,0.455
4508,042834,7,0,9,1.0,0.437
4509,016450,2,0,3,1.0,0.4
4510,042523,4,0,7,1.0,0.364
4511,039907,7,1,10,0.875,0.412
4512,029000,14,1,19,0.933,0.424
4513,030618,11,2,9,0.846,0.55
4514,024846,7,2,17,0.778,0.292
4515,002813,12,0,7,1.0,0.632
4516,008980,8,1,5,0.889,0.615
4517,027468,7,0,11,1.0,0.389
4518,003817,8,1,11,0.889,0.421
4519,023510,13,0,23,1.0,0.361
4520,046435,12,0,39,1.0,0.235
4521,031981,6,2,11,0.75,0.353
4522,008045,2,0,13,1.0,0.133
4523,045086,1,0,1,1.0,0.5
4524,045828,10,1,27,0.909,0.27
4525,010549,6,0,18,1.0,0.25
4526,043167,12,0,39,1.0,0.235
4527,019150,0,1,1,0.0,0.0
4528,036106,1,0,9,1.0,0.1
4529,010499,3,0,16,1.0,0.158
4530,010081,8,1,18,0.889,0.308
4531,022125,1,3,0,0.25,1.0
4532,023597,7,0,7,1.0,0.5
4533,017721,1,0,15,1.0,0.062
4534,027493,11,0,25,1.0,0.306
4535,016222,2,0,2,1.0,0.5
4536,006047,5,1,5,0.833,0.5
4537,046735,4,0,6,1.0,0.4
4538,018151,4,0,5,1.0,0.444
4539,025605,2,1,3,0.667,0.4
4540,032185,10,0,22,1.0,0.312
4541,038128,7,1,26,0.875,0.212
4542,006214,9,0,11,1.0,0.45
4543,020468,6,0,2,1.0,0.75
4544,030798,2,0,4,1.0,0.333
4545,032066,0,2,1,0.0,0.0
4546,003237,10,0,29,1.0,0.256
4547,028593,4,0,7,1.0,0.364
4548,019332,8,0,16,1.0,0.333
4549,040638,12,0,28,1.0,0.3
4550,035163,2,0,11,1.0,0.154
4551,012560,2,0,6,1.0,0.25
4552,009203,13,0,20,1.0,0.394
4553,012124,3,0,4,1.0,0.429
4554,023382,1,0,8,1.0,0.111
4555,024502,13,3,22,0.812,0.371
4556,044005,2,0,7,1.0,0.222
4557,020693,6,0,16,1.0,0.273
4558,001658,7,0,12,1.0,0.368
4559,047591,12,0,14,1.0,0.462
4560,000691,17,0,39,1.0,0.304
4561,022077,22,1,31,0.957,0.415
4562,038582,21,0,32,1.0,0.396
4563,036621,2,1,2,0.667,0.5
4564,001170,9,0,56,1.0,0.138
4565,008707,4,0,9,1.0,0.308
4566,022918,7,1,14,0.875,0.333
4567,003083,13,2,17,0.867,0.433
4568,046727,20,0,24,1.0,0.455
4569,044321,12,0,31,1.0,0.279
4570,026650,8,0,11,1.0,0.421
4571,002569,5,1,6,0.833,0.455
4572,004991,15,0,34,1.0,0.306
4573,006931,20,0,21,1.0,0.488
4574,023371,9,0,7,1.0,0.562
4575,043589,5,2,38,0.714,0.116
4576,042500,2,0,5,1.0,0.286
4577,020514,2,1,7,0.667,0.222
4578,028179,2,0,17,1.0,0.105
4579,000996,1,0,7,1.0,0.125
4580,011456,4,1,24,0.8,0.143
4581,003089,2,2,21,0.5,0.087
4582,018498,11,0,27,1.0,0.289
4583,035483,14,0,14,1.0,0.5
4584,048111,3,0,5,1.0,0.375
4585,021577,3,1,4,0.75,0.429
4586,023360,8,0,12,1.0,0.4
4587,031962,3,1,4,0.75,0.429
4588,017514,16,0,6,1.0,0.727
4589,014922,17,1,25,0.944,0.405
4590,018199,10,1,3,0.909,0.769
4591,017701,2,0,6,1.0,0.25
4592,034558,1,1,13,0.5,0.071
4593,037138,6,0,4,1.0,0.6
4594,011263,9,0,10,1.0,0.474
4595,043550,1,0,4,1.0,0.2
4596,033582,2,0,4,1.0,0.333
4597,027368,7,0,3,1.0,0.7
4598,035030,16,0,17,1.0,0.485
4599,038104,18,0,14,1.0,0.562
4600,020591,4,0,1,1.0,0.8
4601,013975,6,0,12,1.0,0.333
4602,007758,6,0,2,1.0,0.75
4603,002193,8,0,18,1.0,0.308
4604,025461,13,0,29,1.0,0.31
4605,046069,2,1,1,0.667,0.667
4606,008270,4,0,9,1.0,0.308
4607,026791,2,0,5,1.0,0.286
4608,018060,8,0,13,1.0,0.381
4609,047222,8,1,8,0.889,0.5
4610,021178,4,0,4,1.0,0.5
4611,016151,5,0,7,1.0,0.417
4612,001877,4,0,43,1.0,0.085
4613,038298,11,0,19,1.0,0.367
4614,022346,11,3,30,0.786,0.268
4615,018651,6,1,40,0.857,0.13
4616,018883,18,1,21,0.947,0.462
4617,022614,16,0,15,1.0,0.516
4618,024671,1,0,5,1.0,0.167
4619,025252,3,1,22,0.75,0.12
4620,022398,6,0,7,1.0,0.462
4621,021113,1,1,2,0.5,0.333
4622,018709,8,0,24,1.0,0.25
4623,016277,1,2,15,0.333,0.062
4624,048001,8,1,25,0.889,0.242
4625,031229,5,0,14,1.0,0.263
4626,018654,1,0,0,1.0,1.0
4627,002737,1,2,25,0.333,0.038
4628,048450,2,0,6,1.0,0.25
4629,038183,5,0,5,1.0,0.5
4630,049871,6,0,5,1.0,0.545
4631,037733,9,0,6,1.0,0.6
4632,015772,15,0,20,1.0,0.429
4633,028394,7,0,20,1.0,0.259
4634,047910,9,1,15,0.9,0.375
4635,029858,7,0,4,1.0,0.636
4636,016508,14,2,24,0.875,0.368
4637,023223,1,0,5,1.0,0.167
4638,001605,9,0,22,1.0,0.29
4639,032270,0,1,7,0.0,0.0
4640,042016,23,0,14,1.0,0.622
4641,009506,11,1,4,0.917,0.733
4642,000009,3,1,15,0.75,0.167
4643,049859,4,0,5,1.0,0.444
4644,039019,2,1,11,0.667,0.154
4645,000112,6,0,27,1.0,0.182
4646,024653,14,0,32,1.0,0.304
4647,015217,8,1,25,0.889,0.242
4648,004668,5,1,24,0.833,0.172
4649,029778,1,0,5,1.0,0.167
4650,040573,2,2,16,0.5,0.111
4651,042058,7,1,21,0.875,0.25
4652,040531,13,0,8,1.0,0.619
4653,043878,14,0,14,1.0,0.5
4654,049139,1,0,1,1.0,0.5
4655,005810,8,0,31,1.0,0.205
4656,009225,11,0,20,1.0,0.355
4657,023309,3,0,0,1.0,1.0
4658,025279,4,0,15,1.0,0.211
4659,011882,0,1,3,0.0,0.0
4660,023218,6,0,35,1.0,0.146
4661,036198,9,0,17,1.0,0.346
4662,006201,2,0,25,1.0,0.074
4663,049826,5,0,8,1.0,0.385
4664,002653,2,0,0,1.0,1.0
4665,023403,7,0,4,1.0,0.636
4666,049462,0,1,2,0.0,0.0
4667,035819,3,0,3,1.0,0.5
4668,038951,6,0,13,1.0,0.316
4669,029694,9,1,17,0.9,0.346
4670,019359,9,0,13,1.0,0.409
4671,045967,11,0,12,1.0,0.478
4672,042323,0,2,0,0.0,0.0
4673,030369,4,0,4,1.0,0.5
4674,048525,20,0,13,1.0,0.606
4675,040075,5,0,4,1.0,0.556
4676,027656,1,0,1,1.0,0.5
4677,005942,10,4,30,0.714,0.25
4678,013164,3,1,7,0.75,0.3
4679,036274,3,0,5,1.0,0.375
4680,038503,16,0,8,1.0,0.667
4681,000943,12,1,53,0.923,0.185
4682,020373,9,1,31,0.9,0.225
4683,034478,5,0,11,1.0,0.312
4684,015252,12,0,11,1.0,0.522
4685,001078,1,1,13,0.5,0.071
4686,006462,11,0,16,1.0,0.407
4687,036687,3,0,7,1.0,0.3
4688,019164,5,0,2,1.0,0.714
4689,044734,7,0,20,1.0,0.259
4690,025154,15,0,14,1.0,0.517
4691,004730,2,0,15,1.0,0.118
4692,030328,15,0,19,1.0,0.441
4693,038537,14,0,21,1.0,0.4
4694,049028,3,0,2,1.0,0.6
4695,037475,2,0,12,1.0,0.143
4696,027402,5,0,4,1.0,0.556
4697,017329,5,1,43,0.833,0.104
4698,029693,6,0,13,1.0,0.316
4699,011243,10,0,29,1.0,0.256
4700,017280,13,2,18,0.867,0.419
4701,037927,6,0,9,1.0,0.4
4702,008904,13,0,11,1.0,0.542
4703,049825,3,2,7,0.6,0.3
4704,001291,11,2,36,0.846,0.234
4705,030803,4,0,6,1.0,0.4
4706,026602,15,3,13,0.833,0.536
4707,022382,1,0,5,1.0,0.167
4708,002150,14,1,27,0.933,0.341
4709,027630,11,0,12,1.0,0.478
4710,018120,10,2,10,0.833,0.5
4711,017123,8,0,6,1.0,0.571
4712,046048,0,2,2,0.0,0.0
4713,042142,10,1,9,0.909,0.526
4714,000525,11,0,39,1.0,0.22
4715,014657,3,0,12,1.0,0.2
4716,024903,15,1,9,0.937,0.625
