image_id,tp,fp,fn,tn,precision,recall,accuracy
038454,4,3,11,35,0.571,0.267,0.736
038470,8,2,11,67,0.8,0.421,0.852
038471,15,6,15,12,0.714,0.5,0.562
038517,7,3,30,80,0.7,0.189,0.725
038580,10,9,23,24,0.526,0.303,0.515
038591,5,3,34,12,0.625,0.128,0.315
038607,3,2,4,25,0.6,0.429,0.824
038639,1,0,1,4,1.0,0.5,0.833
038648,4,2,6,19,0.667,0.4,0.742
038653,7,1,4,58,0.875,0.636,0.929
038658,5,2,7,29,0.714,0.417,0.791
038673,6,2,26,56,0.75,0.187,0.689
038680,5,1,13,31,0.833,0.278,0.72
038685,5,3,16,46,0.625,0.238,0.729
038699,1,1,11,81,0.5,0.083,0.872
038704,11,2,9,15,0.846,0.55,0.703
038705,5,3,9,52,0.625,0.357,0.826
038707,14,3,17,18,0.824,0.452,0.615
038728,7,6,28,61,0.538,0.2,0.667
038734,7,1,12,29,0.875,0.368,0.735
038737,8,3,6,18,0.727,0.571,0.743
038764,9,5,24,81,0.643,0.273,0.756
038779,1,2,1,11,0.333,0.5,0.8
038785,7,4,9,87,0.636,0.437,0.879
038809,2,4,16,43,0.333,0.111,0.692
038819,3,3,8,24,0.5,0.273,0.711
038820,8,0,14,16,1.0,0.364,0.632
038824,2,3,7,12,0.4,0.222,0.583
038832,2,0,4,42,1.0,0.333,0.917
038835,2,2,11,23,0.5,0.154,0.658
038836,5,5,9,27,0.5,0.357,0.696
038839,0,1,7,10,0.0,0.0,0.556
038840,6,3,22,20,0.667,0.214,0.51
038886,9,8,14,31,0.529,0.391,0.645
038888,8,6,19,39,0.571,0.296,0.653
038904,12,6,19,59,0.667,0.387,0.74
038907,9,3,24,12,0.75,0.273,0.438
038910,14,3,13,67,0.824,0.519,0.835
038926,5,2,5,22,0.714,0.5,0.794
038932,1,2,3,11,0.333,0.25,0.706
038935,5,13,9,22,0.278,0.357,0.551
038937,3,2,9,19,0.6,0.25,0.667
038945,2,0,4,8,1.0,0.333,0.714
038967,5,2,12,24,0.714,0.294,0.674
038973,1,0,0,36,1.0,1.0,1.0
038974,3,1,20,64,0.75,0.13,0.761
038979,4,3,10,42,0.571,0.286,0.78
038985,3,10,34,26,0.231,0.081,0.397
038996,6,2,19,67,0.75,0.24,0.777
039000,3,1,7,34,0.75,0.3,0.822
039003,3,2,6,76,0.6,0.333,0.908
039056,7,5,73,42,0.583,0.087,0.386
039058,2,0,2,15,1.0,0.5,0.895
039075,1,1,1,11,0.5,0.5,0.857
039078,1,0,11,65,1.0,0.083,0.857
039081,9,4,20,42,0.692,0.31,0.68
039085,13,1,10,20,0.929,0.565,0.75
039104,2,5,3,19,0.286,0.4,0.724
039113,9,8,22,55,0.529,0.29,0.681
039133,9,0,6,24,1.0,0.6,0.846
039138,10,3,38,46,0.769,0.208,0.577
039153,8,4,7,11,0.667,0.533,0.633
039154,3,3,9,36,0.5,0.25,0.765
039166,2,0,7,41,1.0,0.222,0.86
039195,7,4,14,22,0.636,0.333,0.617
039214,3,0,3,14,1.0,0.5,0.85
039222,14,7,14,30,0.667,0.5,0.677
039226,6,3,7,44,0.667,0.462,0.833
039228,4,3,8,30,0.571,0.333,0.756
039229,5,0,8,16,1.0,0.385,0.724
039240,8,3,30,13,0.727,0.211,0.389
039243,6,9,15,58,0.4,0.286,0.727
039245,16,3,12,12,0.842,0.571,0.651
039254,4,2,2,18,0.667,0.667,0.846
039264,4,2,4,23,0.667,0.5,0.818
039267,1,2,15,54,0.333,0.062,0.764
039284,0,9,16,61,0.0,0.0,0.709
039309,10,7,10,41,0.588,0.5,0.75
039311,1,2,13,33,0.333,0.071,0.694
039314,0,3,3,10,0.0,0.0,0.625
039325,15,2,19,36,0.882,0.441,0.708
039332,14,6,38,38,0.7,0.269,0.542
039343,0,1,0,11,0.0,0.0,0.917
039372,1,2,0,34,0.333,1.0,0.946
039376,3,1,6,62,0.75,0.333,0.903
039395,8,3,20,71,0.727,0.286,0.775
039402,2,1,3,24,0.667,0.4,0.867
039434,6,2,15,3,0.75,0.286,0.346
039437,0,1,2,19,0.0,0.0,0.864
039444,1,0,1,30,1.0,0.5,0.969
039447,1,0,1,17,1.0,0.5,0.947
039466,0,1,4,14,0.0,0.0,0.737
039467,6,5,15,18,0.545,0.286,0.545
039472,1,1,3,14,0.5,0.25,0.789
039484,9,3,13,42,0.75,0.409,0.761
039490,4,2,14,15,0.667,0.222,0.543
039504,3,0,4,16,1.0,0.429,0.826
039518,0,1,17,36,0.0,0.0,0.667
039520,2,1,5,8,0.667,0.286,0.625
039542,3,1,11,44,0.75,0.214,0.797
039551,6,2,20,73,0.75,0.231,0.782
039567,0,3,0,22,0.0,0.0,0.88
039570,9,2,14,23,0.818,0.391,0.667
039578,3,0,7,34,1.0,0.3,0.841
039582,4,1,2,47,0.8,0.667,0.944
039584,7,5,26,105,0.583,0.212,0.783
039602,4,4,16,30,0.5,0.2,0.63
039610,2,0,3,34,1.0,0.4,0.923
039618,1,2,5,12,0.333,0.167,0.65
039629,1,2,7,22,0.333,0.125,0.719
039638,9,3,27,64,0.75,0.25,0.709
039639,2,0,1,61,1.0,0.667,0.984
039652,10,5,18,50,0.667,0.357,0.723
039670,3,1,7,53,0.75,0.3,0.875
039684,0,1,13,15,0.0,0.0,0.517
039687,1,0,0,32,1.0,1.0,1.0
039709,6,3,14,19,0.667,0.3,0.595
039744,7,1,6,7,0.875,0.538,0.667
039747,4,3,8,36,0.571,0.333,0.784
039749,10,4,45,22,0.714,0.182,0.395
039751,1,0,0,8,1.0,1.0,1.0
039757,5,0,16,26,1.0,0.238,0.66
039766,1,5,10,37,0.167,0.091,0.717
039779,0,1,12,8,0.0,0.0,0.381
039782,9,6,10,14,0.6,0.474,0.59
039790,3,0,9,76,1.0,0.25,0.898
039797,4,1,10,54,0.8,0.286,0.841
039806,3,3,6,99,0.5,0.333,0.919
039810,2,2,14,35,0.5,0.125,0.698
039811,4,0,5,17,1.0,0.444,0.808
039834,3,3,17,36,0.5,0.15,0.661
039862,6,2,9,16,0.75,0.4,0.667
039863,5,3,27,66,0.625,0.156,0.703
039878,7,7,25,74,0.5,0.219,0.717
039885,3,0,14,36,1.0,0.176,0.736
039890,9,2,11,36,0.818,0.45,0.776
039902,3,3,5,55,0.5,0.375,0.879
039927,11,2,15,25,0.846,0.423,0.679
039929,11,2,18,22,0.846,0.379,0.623
039931,2,3,8,42,0.4,0.2,0.8
039936,6,2,26,122,0.75,0.187,0.821
039943,3,2,8,30,0.6,0.273,0.767
039958,5,1,14,41,0.833,0.263,0.754
039979,4,1,7,8,0.8,0.364,0.6
040005,1,0,5,41,1.0,0.167,0.894
040017,0,2,3,10,0.0,0.0,0.667
040025,6,3,12,31,0.667,0.333,0.712
040032,3,1,3,19,0.75,0.5,0.846
040038,1,3,12,58,0.25,0.077,0.797
040045,5,2,9,25,0.714,0.357,0.732
040047,8,2,31,12,0.8,0.205,0.377
040065,9,0,22,10,1.0,0.29,0.463
040094,2,2,5,23,0.5,0.286,0.781
040095,5,2,11,54,0.714,0.312,0.819
040109,1,0,6,11,1.0,0.143,0.667
040123,6,4,18,35,0.6,0.25,0.651
040129,3,5,11,29,0.375,0.214,0.667
040165,3,2,13,41,0.6,0.187,0.746
040189,9,6,14,27,0.6,0.391,0.643
040211,7,4,11,15,0.636,0.389,0.595
040212,10,2,16,54,0.833,0.385,0.78
040217,5,1,11,26,0.833,0.312,0.721
040221,2,0,1,9,1.0,0.667,0.917
040240,3,1,6,28,0.75,0.333,0.816
040251,0,1,2,5,0.0,0.0,0.625
040283,9,3,15,18,0.75,0.375,0.6
040290,2,4,10,63,0.333,0.167,0.823
040294,9,2,13,36,0.818,0.409,0.75
040296,7,8,19,33,0.467,0.269,0.597
040305,1,2,10,17,0.333,0.091,0.6
040310,6,8,15,12,0.429,0.286,0.439
040319,5,8,14,34,0.385,0.263,0.639
040325,1,0,4,28,1.0,0.2,0.879
040337,1,0,5,24,1.0,0.167,0.833
040365,8,3,5,15,0.727,0.615,0.742
040371,1,0,24,5,1.0,0.04,0.2
040382,1,2,3,7,0.333,0.25,0.615
040394,3,3,12,38,0.5,0.2,0.732
040416,0,6,6,29,0.0,0.0,0.707
040423,6,0,11,31,1.0,0.353,0.771
040429,11,4,15,62,0.733,0.423,0.793
040438,1,0,4,30,1.0,0.2,0.886
040444,9,3,24,31,0.75,0.273,0.597
040452,10,7,19,60,0.588,0.345,0.729
040467,7,2,29,71,0.778,0.194,0.716
040472,5,5,10,32,0.5,0.333,0.712
040473,1,0,4,8,1.0,0.2,0.692
040480,3,1,1,64,0.75,0.75,0.971
040505,7,9,21,26,0.437,0.25,0.524
040506,8,3,13,16,0.727,0.381,0.6
040510,7,4,12,72,0.636,0.368,0.832
040515,14,4,29,22,0.778,0.326,0.522
040517,10,0,13,94,1.0,0.435,0.889
040528,10,6,57,86,0.625,0.149,0.604
040538,10,3,42,53,0.769,0.192,0.583
040544,15,6,28,28,0.714,0.349,0.558
040555,2,2,4,6,0.5,0.333,0.571
040558,7,4,13,37,0.636,0.35,0.721
040575,2,0,4,30,1.0,0.333,0.889
040581,14,4,22,36,0.778,0.389,0.658
040604,2,4,21,46,0.333,0.087,0.658
040623,0,3,2,0,0.0,0.0,0.0
040635,9,4,32,41,0.692,0.22,0.581
040642,12,1,13,15,0.923,0.48,0.659
040646,14,1,13,29,0.933,0.519,0.754
040647,4,2,15,31,0.667,0.211,0.673
040661,7,1,26,56,0.875,0.212,0.7
040685,11,1,20,79,0.917,0.355,0.811
040688,1,0,1,13,1.0,0.5,0.933
040695,5,1,9,26,0.833,0.357,0.756
040709,1,0,2,17,1.0,0.333,0.9
040728,5,0,5,24,1.0,0.5,0.853
040747,0,1,9,11,0.0,0.0,0.524
040761,11,5,29,58,0.687,0.275,0.67
040764,1,0,4,19,1.0,0.2,0.833
040770,2,4,29,69,0.333,0.065,0.683
040773,2,4,6,87,0.333,0.25,0.899
040782,3,1,6,34,0.75,0.333,0.841
040792,4,4,4,10,0.5,0.5,0.636
040797,5,3,13,40,0.625,0.278,0.738
040814,5,2,19,45,0.714,0.208,0.704
040831,3,1,7,28,0.75,0.3,0.795
040836,7,4,18,48,0.636,0.28,0.714
040838,5,2,20,81,0.714,0.2,0.796
040847,4,10,45,50,0.286,0.082,0.495
040861,11,2,21,16,0.846,0.344,0.54
040873,1,2,4,12,0.333,0.2,0.684
040894,1,2,31,32,0.333,0.031,0.5
040899,1,13,20,51,0.071,0.048,0.612
040900,2,2,4,39,0.5,0.333,0.872
040905,11,2,18,14,0.846,0.379,0.556
040913,6,2,12,98,0.75,0.333,0.881
040940,10,0,11,27,1.0,0.476,0.771
040944,10,4,38,64,0.714,0.208,0.638
040966,2,0,11,50,1.0,0.154,0.825
040973,1,6,27,75,0.143,0.036,0.697
040976,9,2,16,67,0.818,0.36,0.809
040981,12,3,19,118,0.8,0.387,0.855
041016,0,3,1,2,0.0,0.0,0.333
041049,11,5,19,9,0.687,0.367,0.455
041053,0,1,5,11,0.0,0.0,0.647
041064,2,2,9,24,0.5,0.182,0.703
041071,2,0,2,16,1.0,0.5,0.9
041088,2,7,31,19,0.222,0.061,0.356
041098,9,1,9,2,0.9,0.5,0.524
041148,4,4,4,6,0.5,0.5,0.556
041157,4,2,9,38,0.667,0.308,0.792
041159,3,3,26,29,0.5,0.103,0.525
041160,8,4,19,18,0.667,0.296,0.531
041166,3,8,30,23,0.273,0.091,0.406
041171,7,3,6,77,0.7,0.538,0.903
041181,7,0,5,27,1.0,0.583,0.872
041187,8,0,11,17,1.0,0.421,0.694
041201,1,1,0,18,0.5,1.0,0.95
041231,7,1,13,24,0.875,0.35,0.689
041277,1,0,2,10,1.0,0.333,0.846
041279,1,0,10,17,1.0,0.091,0.643
041293,1,2,19,52,0.333,0.05,0.716
041295,5,1,15,18,0.833,0.25,0.59
041299,15,1,20,25,0.937,0.429,0.656
041300,3,3,23,21,0.5,0.115,0.48
041303,2,0,0,21,1.0,1.0,1.0
041306,1,0,5,18,1.0,0.167,0.792
041345,4,3,16,32,0.571,0.2,0.655
041390,1,3,11,16,0.25,0.083,0.548
041405,1,0,8,25,1.0,0.111,0.765
041408,5,0,4,23,1.0,0.556,0.875
041432,1,0,1,8,1.0,0.5,0.9
041453,0,4,15,5,0.0,0.0,0.208
041463,4,5,20,16,0.444,0.167,0.444
041464,2,2,10,18,0.5,0.167,0.625
041479,4,0,13,23,1.0,0.235,0.675
041480,17,11,36,39,0.607,0.321,0.544
041484,7,3,6,15,0.7,0.538,0.71
041495,1,2,1,9,0.333,0.5,0.769
041501,17,2,22,6,0.895,0.436,0.489
041510,4,1,8,18,0.8,0.333,0.71
041517,2,1,15,43,0.667,0.118,0.738
041520,6,7,25,17,0.462,0.194,0.418
041529,7,2,8,17,0.778,0.467,0.706
041532,3,1,7,15,0.75,0.3,0.692
041539,6,1,16,14,0.857,0.273,0.541
041548,3,1,3,31,0.75,0.5,0.895
041552,1,2,14,79,0.333,0.067,0.833
041564,2,0,4,79,1.0,0.333,0.953
041578,2,0,3,16,1.0,0.4,0.857
041593,1,2,14,39,0.333,0.067,0.714
041638,5,0,8,47,1.0,0.385,0.867
041640,5,1,10,25,0.833,0.333,0.732
041667,11,3,9,67,0.786,0.55,0.867
041668,11,3,30,76,0.786,0.268,0.725
041678,0,1,1,14,0.0,0.0,0.875
041681,0,1,8,5,0.0,0.0,0.357
041693,5,3,15,64,0.625,0.25,0.793
041697,10,7,22,59,0.588,0.312,0.704
041717,1,2,3,10,0.333,0.25,0.688
041722,10,4,30,39,0.714,0.25,0.59
041731,5,1,19,99,0.833,0.208,0.839
041751,5,6,33,83,0.455,0.132,0.693
041775,2,0,4,11,1.0,0.333,0.765
041804,8,1,18,57,0.889,0.308,0.774
041810,3,0,15,43,1.0,0.167,0.754
041816,10,5,27,46,0.667,0.27,0.636
041822,2,1,4,17,0.667,0.333,0.792
041843,0,1,6,53,0.0,0.0,0.883
041850,5,2,15,22,0.714,0.25,0.614
041858,8,0,17,44,1.0,0.32,0.754
041870,9,1,16,17,0.9,0.36,0.605
041888,2,0,5,17,1.0,0.286,0.792
041903,1,0,28,25,1.0,0.034,0.481
041906,0,2,9,63,0.0,0.0,0.851
041936,1,0,1,22,1.0,0.5,0.958
041939,8,2,12,44,0.8,0.4,0.788
041944,5,0,3,13,1.0,0.625,0.857
041966,8,1,34,39,0.889,0.19,0.573
041968,7,1,5,39,0.875,0.583,0.885
041973,8,2,9,16,0.8,0.471,0.686
041992,1,0,2,29,1.0,0.333,0.938
041997,9,0,18,44,1.0,0.333,0.746
042005,1,2,2,8,0.333,0.333,0.692
042012,3,9,24,15,0.25,0.111,0.353
042013,3,1,14,22,0.75,0.176,0.625
042018,2,0,10,45,1.0,0.167,0.825
042027,3,2,19,41,0.6,0.136,0.677
042035,2,3,7,20,0.4,0.222,0.688
042037,3,2,17,25,0.6,0.15,0.596
042068,1,0,1,2,1.0,0.5,0.75
042080,2,2,8,41,0.5,0.2,0.811
042083,0,1,6,19,0.0,0.0,0.731
042098,9,3,13,14,0.75,0.409,0.59
042100,3,2,6,5,0.6,0.333,0.5
042109,15,3,28,49,0.833,0.349,0.674
042115,14,2,6,13,0.875,0.7,0.771
042129,1,0,7,16,1.0,0.125,0.708
042132,4,2,18,55,0.667,0.182,0.747
042134,5,2,6,6,0.714,0.455,0.579
042144,3,4,21,36,0.429,0.125,0.609
042145,3,0,8,31,1.0,0.273,0.81
042146,6,0,5,80,1.0,0.545,0.945
042184,0,1,7,25,0.0,0.0,0.758
042204,4,1,24,114,0.8,0.143,0.825
042220,1,2,6,21,0.333,0.143,0.733
042248,1,1,1,19,0.5,0.5,0.909
042255,8,3,28,53,0.727,0.222,0.663
042260,3,0,11,13,1.0,0.214,0.593
042261,6,2,20,82,0.75,0.231,0.8
042274,1,2,4,18,0.333,0.2,0.76
042303,2,2,2,58,0.5,0.5,0.938
042325,9,3,7,14,0.75,0.562,0.697
042341,8,1,13,43,0.889,0.381,0.785
042342,6,2,7,30,0.75,0.462,0.8
042344,4,8,20,41,0.333,0.167,0.616
042347,4,0,15,20,1.0,0.211,0.615
042352,0,1,10,44,0.0,0.0,0.8
042354,6,9,35,17,0.4,0.146,0.343
042394,7,1,19,76,0.875,0.269,0.806
042397,2,1,17,51,0.667,0.105,0.746
042407,8,2,8,32,0.8,0.5,0.8
042411,5,8,34,104,0.385,0.128,0.722
042428,9,4,13,13,0.692,0.409,0.564
042436,7,1,12,44,0.875,0.368,0.797
042448,5,3,13,7,0.625,0.278,0.429
042456,1,1,7,76,0.5,0.125,0.906
042457,6,2,7,27,0.75,0.462,0.786
042462,9,3,17,19,0.75,0.346,0.583
042464,9,3,39,80,0.75,0.187,0.679
042469,1,2,1,32,0.333,0.5,0.917
042473,14,2,6,13,0.875,0.7,0.771
042501,9,0,13,18,1.0,0.409,0.675
042504,0,2,10,38,0.0,0.0,0.76
042542,1,0,12,14,1.0,0.077,0.556
042569,13,1,19,15,0.929,0.406,0.583
042589,11,0,11,23,1.0,0.5,0.756
042601,1,1,6,37,0.5,0.143,0.844
042613,6,2,16,80,0.75,0.273,0.827
042618,3,0,6,65,1.0,0.333,0.919
042635,4,2,5,27,0.667,0.444,0.816
042641,1,0,1,14,1.0,0.5,0.938
042643,8,1,25,58,0.889,0.242,0.717
042660,4,3,8,35,0.571,0.333,0.78
042677,4,5,6,9,0.444,0.4,0.542
042682,2,0,6,23,1.0,0.25,0.806
042684,3,2,20,26,0.6,0.13,0.569
042689,11,2,19,7,0.846,0.367,0.462
042704,3,0,2,1,1.0,0.6,0.667
042707,7,4,20,100,0.636,0.259,0.817
042708,4,1,16,31,0.8,0.2,0.673
042711,3,0,3,22,1.0,0.5,0.893
042712,9,2,50,58,0.818,0.153,0.563
042722,1,1,3,7,0.5,0.25,0.667
042734,6,2,5,63,0.75,0.545,0.908
042751,8,1,6,31,0.889,0.571,0.848
042761,2,0,14,30,1.0,0.125,0.696
042767,7,6,20,49,0.538,0.259,0.683
042783,4,2,9,21,0.667,0.308,0.694
042787,8,4,5,40,0.667,0.615,0.842
042788,4,4,22,10,0.5,0.154,0.35
042796,7,2,8,23,0.778,0.467,0.75
042800,2,1,6,13,0.667,0.25,0.682
042802,6,3,28,15,0.667,0.176,0.404
042812,4,1,9,26,0.8,0.308,0.75
042813,1,2,2,17,0.333,0.333,0.818
042818,4,1,2,49,0.8,0.667,0.946
042820,0,2,0,16,0.0,0.0,0.889
042829,4,1,9,56,0.8,0.308,0.857
042837,11,4,15,30,0.733,0.423,0.683
042838,1,3,2,20,0.25,0.333,0.808
042850,1,2,6,18,0.333,0.143,0.704
042860,4,0,14,47,1.0,0.222,0.785
042861,5,4,11,14,0.556,0.312,0.559
042870,5,6,20,39,0.455,0.2,0.629
042879,0,1,2,12,0.0,0.0,0.8
042903,2,2,7,32,0.5,0.222,0.791
042912,1,1,6,51,0.5,0.143,0.881
042934,7,4,21,16,0.636,0.25,0.479
042936,1,0,5,35,1.0,0.167,0.878
042946,15,2,18,20,0.882,0.455,0.636
042961,10,4,22,20,0.714,0.312,0.536
042988,2,0,3,23,1.0,0.4,0.893
042990,9,4,21,62,0.692,0.3,0.74
042999,2,0,2,12,1.0,0.5,0.875
043002,6,1,10,25,0.857,0.375,0.738
043013,3,1,8,66,0.75,0.273,0.885
043024,13,2,22,64,0.867,0.371,0.762
043054,4,0,9,68,1.0,0.308,0.889
043070,3,2,11,50,0.6,0.214,0.803
043094,1,2,18,69,0.333,0.053,0.778
043100,8,0,3,61,1.0,0.727,0.958
043155,10,3,9,32,0.769,0.526,0.778
043160,1,0,3,11,1.0,0.25,0.8
043175,7,3,12,42,0.7,0.368,0.766
043187,9,0,12,67,1.0,0.429,0.864
043193,7,2,39,32,0.778,0.152,0.487
043199,5,2,8,38,0.714,0.385,0.811
043225,0,1,1,18,0.0,0.0,0.9
043237,1,2,6,42,0.333,0.143,0.843
043240,13,4,13,11,0.765,0.5,0.585
043245,4,3,9,33,0.571,0.308,0.755
043249,4,6,14,43,0.4,0.222,0.701
043251,4,2,14,22,0.667,0.222,0.619
043254,2,0,4,20,1.0,0.333,0.846
043264,2,0,5,9,1.0,0.286,0.688
043275,1,0,13,31,1.0,0.071,0.711
043286,2,0,6,14,1.0,0.25,0.727
043290,5,4,14,23,0.556,0.263,0.609
043299,5,0,1,15,1.0,0.833,0.952
043305,7,10,40,82,0.412,0.149,0.64
043306,7,0,17,34,1.0,0.292,0.707
043340,6,0,15,24,1.0,0.286,0.667
043343,0,1,11,15,0.0,0.0,0.556
043360,5,2,10,50,0.714,0.333,0.821
043368,2,0,9,31,1.0,0.182,0.786
043372,14,6,35,72,0.7,0.286,0.677
043385,5,2,12,34,0.714,0.294,0.736
043406,4,3,6,6,0.571,0.4,0.526
043423,2,2,12,35,0.5,0.143,0.725
043435,13,2,28,48,0.867,0.317,0.67
043445,1,0,2,14,1.0,0.333,0.882
043454,0,1,1,31,0.0,0.0,0.939
043477,11,11,30,21,0.5,0.268,0.438
043515,4,2,11,0,0.667,0.267,0.235
043517,11,0,10,10,1.0,0.524,0.677
043529,4,4,11,15,0.5,0.267,0.559
043547,0,2,10,34,0.0,0.0,0.739
043555,6,1,15,47,0.857,0.286,0.768
043582,4,3,6,7,0.571,0.4,0.55
043592,0,5,5,30,0.0,0.0,0.75
043594,4,1,4,7,0.8,0.5,0.688
043595,3,0,14,25,1.0,0.176,0.667
043614,1,0,2,13,1.0,0.333,0.875
043623,8,4,15,56,0.667,0.348,0.771
043626,8,1,16,54,0.889,0.333,0.785
043634,11,3,22,33,0.786,0.333,0.638
043658,3,0,18,47,1.0,0.143,0.735
043676,7,6,33,48,0.538,0.175,0.585
043688,6,0,4,9,1.0,0.6,0.789
043692,9,5,23,8,0.643,0.281,0.378
043693,1,0,7,63,1.0,0.125,0.901
043706,2,0,3,23,1.0,0.4,0.893
043714,5,4,21,23,0.556,0.192,0.528
043718,2,2,6,17,0.5,0.25,0.704
043729,1,0,2,13,1.0,0.333,0.875
043739,2,1,3,45,0.667,0.4,0.922
043751,3,5,22,70,0.375,0.12,0.73
043752,4,0,31,63,1.0,0.114,0.684
043755,4,2,9,37,0.667,0.308,0.788
043762,2,0,2,47,1.0,0.5,0.961
043783,8,8,21,20,0.5,0.276,0.491
043784,3,1,7,9,0.75,0.3,0.6
043792,5,4,18,20,0.556,0.217,0.532
043797,4,1,11,55,0.8,0.267,0.831
043798,0,1,15,34,0.0,0.0,0.68
043820,1,1,3,26,0.5,0.25,0.871
043822,2,1,19,28,0.667,0.095,0.6
043823,6,0,6,17,1.0,0.5,0.793
043824,0,3,6,4,0.0,0.0,0.308
043832,3,0,8,25,1.0,0.273,0.778
043845,3,0,11,39,1.0,0.214,0.792
043863,2,1,10,26,0.667,0.167,0.718
043875,7,1,9,58,0.875,0.437,0.867
043877,7,3,14,13,0.7,0.333,0.541
043881,9,1,15,71,0.9,0.375,0.833
043883,6,1,7,25,0.857,0.462,0.795
043928,11,1,17,3,0.917,0.393,0.438
043948,4,2,8,26,0.667,0.333,0.75
043950,1,3,3,14,0.25,0.25,0.714
043952,0,1,20,27,0.0,0.0,0.562
043956,7,0,7,21,1.0,0.5,0.8
043958,4,2,6,25,0.667,0.4,0.784
043965,6,2,4,24,0.75,0.6,0.833
043981,5,2,15,39,0.714,0.25,0.721
044004,8,4,26,99,0.667,0.235,0.781
044036,6,2,8,41,0.75,0.429,0.825
044050,3,5,26,39,0.375,0.103,0.575
044063,0,2,7,18,0.0,0.0,0.667
044066,7,0,17,85,1.0,0.292,0.844
044081,6,0,11,43,1.0,0.353,0.817
044083,1,2,7,49,0.333,0.125,0.847
044088,3,1,4,19,0.75,0.429,0.815
044098,6,3,17,37,0.667,0.261,0.683
044124,3,3,18,45,0.5,0.143,0.696
044130,0,1,4,28,0.0,0.0,0.848
044138,5,2,6,6,0.714,0.455,0.579
044146,1,0,8,8,1.0,0.111,0.529
044147,1,0,4,31,1.0,0.2,0.889
044148,5,2,18,58,0.714,0.217,0.759
044164,0,1,9,15,0.0,0.0,0.6
044169,7,1,2,19,0.875,0.778,0.897
044172,5,2,25,65,0.714,0.167,0.722
044174,1,4,7,15,0.2,0.125,0.593
044178,7,1,20,26,0.875,0.259,0.611
044198,4,0,9,36,1.0,0.308,0.816
044204,9,1,14,9,0.9,0.391,0.545
044208,15,4,18,16,0.789,0.455,0.585
044223,1,0,10,21,1.0,0.091,0.688
044226,1,3,1,21,0.25,0.5,0.846
044245,5,1,14,31,0.833,0.263,0.706
044246,7,2,24,31,0.778,0.226,0.594
044256,5,3,6,34,0.625,0.455,0.812
044262,1,0,6,20,1.0,0.143,0.778
044263,1,5,37,30,0.167,0.026,0.425
044264,1,0,6,31,1.0,0.143,0.842
044269,0,2,7,31,0.0,0.0,0.775
044275,7,1,6,4,0.875,0.538,0.611
044287,3,7,20,6,0.3,0.13,0.25
044311,1,2,1,30,0.333,0.5,0.912
044318,5,2,9,25,0.714,0.357,0.732
044325,3,1,10,70,0.75,0.231,0.869
044328,2,1,12,43,0.667,0.143,0.776
044337,2,0,5,73,1.0,0.286,0.938
044349,1,3,21,46,0.25,0.045,0.662
044356,9,5,26,96,0.643,0.257,0.772
044359,14,6,22,58,0.7,0.389,0.72
044376,1,8,18,42,0.111,0.053,0.623
044379,3,4,23,64,0.429,0.115,0.713
044422,5,2,7,41,0.714,0.417,0.836
044426,3,1,6,90,0.75,0.333,0.93
044433,8,6,23,95,0.571,0.258,0.78
044435,1,6,12,29,0.143,0.077,0.625
044452,4,3,2,22,0.571,0.667,0.839
044471,8,7,39,19,0.533,0.17,0.37
044479,4,1,7,5,0.8,0.364,0.529
044522,6,4,23,43,0.6,0.207,0.645
044534,8,3,43,14,0.727,0.157,0.324
044536,2,3,26,47,0.4,0.071,0.628
044545,5,2,21,59,0.714,0.192,0.736
044551,8,5,11,38,0.615,0.421,0.742
044555,4,3,13,72,0.571,0.235,0.826
044566,4,0,2,5,1.0,0.667,0.818
044575,0,1,10,27,0.0,0.0,0.711
044610,1,1,13,9,0.5,0.071,0.417
044639,10,4,20,39,0.714,0.333,0.671
044652,11,6,13,6,0.647,0.458,0.472
044658,7,0,30,49,1.0,0.189,0.651
044659,5,7,12,56,0.417,0.294,0.762
044666,6,6,25,22,0.5,0.194,0.475
044667,2,0,2,16,1.0,0.5,0.9
044679,7,2,9,55,0.778,0.437,0.849
044700,6,3,12,32,0.667,0.333,0.717
044721,3,2,8,53,0.6,0.273,0.848
044724,2,4,4,18,0.333,0.333,0.714
044727,4,2,7,32,0.667,0.364,0.8
044735,8,3,15,38,0.727,0.348,0.719
044742,0,2,14,26,0.0,0.0,0.619
044747,4,0,4,5,1.0,0.5,0.692
044751,1,1,5,14,0.5,0.167,0.714
044752,4,5,10,71,0.444,0.286,0.833
044754,1,1,1,11,0.5,0.5,0.857
044771,3,2,20,40,0.6,0.13,0.662
044781,8,5,50,33,0.615,0.138,0.427
044792,2,0,8,21,1.0,0.2,0.742
044795,5,1,4,20,0.833,0.556,0.833
044818,2,0,9,79,1.0,0.182,0.9
044827,1,3,8,24,0.25,0.111,0.694
044829,1,1,4,15,0.5,0.2,0.762
044835,5,2,17,39,0.714,0.227,0.698
044864,4,1,17,57,0.8,0.19,0.772
044868,12,2,26,92,0.857,0.316,0.788
044875,0,5,19,66,0.0,0.0,0.733
044877,1,3,17,38,0.25,0.056,0.661
044894,2,2,7,13,0.5,0.222,0.625
044899,9,4,21,24,0.692,0.3,0.569
044911,3,3,4,20,0.5,0.429,0.767
044924,0,1,0,30,0.0,0.0,0.968
044933,0,2,12,10,0.0,0.0,0.417
044937,8,3,17,102,0.727,0.32,0.846
044958,1,3,1,31,0.25,0.5,0.889
