,image_id,pred_obj,true_obj,iou,occolusion_ratio
4112,047055,4112,18,0.9656,Light
4113,047055,4113,35,0.6011,Heavy
4114,047055,4114,44,0.7371,Medium
4115,047055,4115,14,0.4668,Heavy
4116,047055,4116,19,0.8701,Light
4117,047055,4117,34,0.6468,Medium
4118,047055,4118,46,0.6263,Heavy
4119,047055,4119,23,0.5627,Heavy
4120,047055,4120,15,0.5598,Heavy
4121,047055,4121,24,0.5841,VeryHeavy
4122,047055,4122,36,0.5224,VeryHeavy
4123,047055,4123,32,0.5639,Heavy
4124,047055,4124,27,0.5109,VeryHeavy
4125,047055,4125,39,0.5585,Heavy
4126,047055,4126,47,0.1462,Light
4127,047055,4127,33,0.8299,None
4128,047055,4128,17,0.8821,Light
4129,020509,4129,97,0.9075,None
4130,020509,4130,88,0.953,None
4131,020509,4131,100,0.8646,Light
4132,020509,4132,96,0.5891,Medium
4133,020509,4133,80,0.6893,Medium
4134,020509,4134,94,0.4589,Light
4135,020509,4135,84,0.2901,Medium
4136,020509,4136,79,0.7585,VeryHeavy
4137,020509,4137,99,0.558,Medium
4138,020509,4138,77,0.4122,Medium
4139,014340,4139,102,0.9508,None
4140,014340,4140,120,0.6542,Medium
4141,014340,4141,93,0.6485,Medium
4142,014340,4142,100,0.7515,Light
4143,019931,4143,32,0.903,Light
4144,031471,4144,31,0.9197,None
4145,031471,4145,25,0.8871,Light
4146,031471,4146,33,0.8826,None
4147,031471,4147,32,0.6253,Heavy
4148,031471,4148,35,0.8246,Medium
4149,031471,4149,28,0.8345,Medium
4150,031471,4150,6,0.9168,Medium
4151,031471,4151,10,0.8781,Medium
4152,031471,4152,36,0.8596,Medium
4153,031471,4153,21,0.8012,Heavy
4154,031471,4154,22,0.6637,Heavy
4155,031471,4155,16,0.6641,VeryHeavy
4156,031471,4156,23,0.9073,Heavy
4157,031471,4157,26,0.909,Light
4158,031471,4158,15,0.5389,VeryHeavy
4159,031471,4159,27,0.853,Medium
4160,031471,4160,7,0.471,None
4161,018124,4161,85,0.9149,None
4162,018124,4162,89,0.9377,None
4163,018124,4163,83,0.4868,None
4164,018124,4164,87,0.9678,None
4165,018124,4165,91,0.9119,Light
4166,018124,4166,75,0.5473,VeryHeavy
4167,018124,4167,84,0.8644,None
4168,018124,4168,93,0.41,VeryHeavy
4169,043187,4169,96,0.9164,None
4170,043187,4170,102,0.9493,None
4171,043187,4171,123,0.8986,None
4172,043187,4172,108,0.8957,Light
4173,043187,4173,115,0.6608,Medium
4174,043187,4174,125,0.6802,Heavy
4175,043187,4175,103,0.6222,Medium
4176,043187,4176,133,0.5345,Heavy
4177,043187,4177,121,0.6198,Heavy
4178,048056,4178,134,0.8668,None
4179,048056,4179,131,0.8862,None
4180,048056,4180,123,0.7838,Medium
4181,048056,4181,108,0.8985,None
4182,048056,4182,91,0.8108,None
4183,048056,4183,92,0.4158,VeryHeavy
4184,048056,4184,139,0.5687,Medium
4185,048056,4185,100,0.5656,Medium
4186,048056,4186,106,0.5385,Light
4187,048056,4187,124,0.4558,Light
4188,048056,4188,99,0.6377,None
4189,017978,4189,95,0.9433,None
4190,017978,4190,85,0.8382,Light
4191,017978,4191,106,0.7282,Light
4192,017978,4192,104,0.746,Medium
4193,017978,4193,94,0.9279,None
4194,017978,4194,103,0.7629,Light
4195,017978,4195,112,0.443,Light
4196,017978,4196,88,0.3825,VeryHeavy
4197,017978,4197,98,0.7848,Medium
4198,017978,4198,90,0.7611,Medium
4199,017978,4199,128,0.6554,Light
4200,017978,4200,112,0.635,Light
4201,017978,4201,119,0.497,Light
4202,017978,4202,91,0.3423,Medium
4203,017978,4203,120,0.3556,VeryHeavy
4204,017978,4204,117,0.5491,Medium
4205,012833,4205,54,0.9119,Light
4206,012833,4206,51,0.7789,Medium
4207,012833,4207,56,0.8881,Light
4208,012833,4208,40,0.8264,Light
4209,012833,4209,48,0.5168,Heavy
4210,012833,4210,43,0.6888,Heavy
4211,012833,4211,52,0.7048,Heavy
4212,012833,4212,50,0.7071,Heavy
4213,012833,4213,44,0.6621,Heavy
4214,012833,4214,45,0.5916,VeryHeavy
4215,012833,4215,41,0.8989,None
4216,015117,4216,54,0.5861,Medium
4217,015117,4217,65,0.7275,Medium
4218,015117,4218,63,0.9361,Light
4219,015117,4219,49,0.8589,Medium
4220,015117,4220,66,0.5989,Heavy
4221,015117,4221,47,0.9443,None
4222,015117,4222,57,0.5765,Medium
4223,015117,4223,70,0.71,Medium
4224,015117,4224,64,0.8146,Medium
4225,015117,4225,68,0.6801,Heavy
4226,015117,4226,48,0.4514,Heavy
4227,015117,4227,56,0.5849,Heavy
4228,015117,4228,67,0.6078,Heavy
4229,015117,4229,39,0.5979,Heavy
4230,015117,4230,43,0.837,VeryHeavy
4231,015117,4231,50,0.5932,Light
4232,015117,4232,53,0.6726,Heavy
4233,015117,4233,44,0.7039,Heavy
4234,034604,4234,27,0.2245,None
4235,025087,4235,88,0.9072,None
4236,025087,4236,82,0.9045,None
4237,025087,4237,78,0.9321,Light
4238,025087,4238,84,0.6928,Medium
4239,025087,4239,79,0.9167,None
4240,025087,4240,90,0.8053,None
4241,025087,4241,93,0.625,Light
4242,025087,4242,81,0.7078,Medium
4243,025087,4243,91,0.8345,Light
4244,025087,4244,86,0.763,Light
4245,042027,4245,64,0.578,VeryHeavy
4246,042027,4246,57,0.6316,Medium
4247,042027,4247,79,0.6186,VeryHeavy
4248,042027,4248,75,0.2412,Undefined
4249,042027,4249,68,0.4486,VeryHeavy
4250,025127,4250,24,0.3349,None
4251,025127,4251,17,0.9023,None
4252,033030,4252,29,0.6724,Heavy
4253,033030,4253,34,0.8811,None
4254,033030,4254,40,0.9664,None
4255,033030,4255,30,0.8865,Light
4256,033030,4256,37,0.8512,Heavy
4257,033030,4257,33,0.6966,None
4258,033030,4258,27,0.2961,Heavy
4259,033030,4259,39,0.4111,Heavy
4260,030200,4260,130,0.8806,None
4261,030200,4261,115,0.9388,None
4262,030200,4262,122,0.4042,None
4263,030200,4263,126,0.6709,None
4264,030200,4264,110,0.7518,None
4265,030200,4265,129,0.4779,Medium
4266,030200,4266,121,0.5212,VeryHeavy
4267,030200,4267,137,0.4003,Heavy
4268,030200,4268,111,0.5914,None
4269,030200,4269,122,0.4794,None
4270,030200,4270,138,0.7438,VeryHeavy
4271,030200,4271,128,0.5079,Medium
4272,030200,4272,114,0.4867,Light
4273,031961,4273,151,0.429,Heavy
4274,032788,4274,49,0.9174,None
4275,032788,4275,53,0.8517,None
4276,032788,4276,48,0.678,None
4277,043614,4277,12,0.8579,None
4278,016567,4278,76,0.6708,Medium
4279,011413,4279,79,0.8888,None
4280,011413,4280,86,0.5411,Medium
4281,011413,4281,77,0.5523,Medium
4282,011413,4282,94,0.5377,Medium
4283,011413,4283,90,0.3931,Heavy
4284,011413,4284,67,0.7654,Light
4285,011413,4285,71,0.5673,Heavy
4286,039578,4286,63,0.9065,None
4287,039578,4287,72,0.8992,None
4288,039578,4288,64,0.8661,Light
4289,015070,4289,46,0.8745,Light
4290,015070,4290,59,0.7097,Light
4291,025612,4291,92,0.9495,None
4292,025612,4292,88,0.9145,None
4293,025612,4293,94,0.864,None
4294,025612,4294,97,0.9382,None
4295,025612,4295,100,0.8969,Light
4296,020164,4296,69,0.9124,None
4297,020164,4297,64,0.9495,Light
4298,020164,4298,57,0.7047,Medium
4299,020164,4299,66,0.3888,Medium
4300,020164,4300,66,0.5624,Medium
4301,020164,4301,51,0.8468,Heavy
4302,044751,4302,22,0.9802,None
4303,044751,4303,24,0.3017,Heavy
4304,041166,4304,50,0.9088,None
4305,041166,4305,54,0.6359,Light
4306,041166,4306,53,0.8187,Light
4307,041166,4307,84,0.5299,Undefined
4308,041166,4308,81,0.3153,Medium
4309,041166,4309,48,0.1463,VeryHeavy
4310,041166,4310,64,0.5737,Medium
4311,041166,4311,67,0.446,Heavy
4312,041166,4312,65,0.4964,Heavy
4313,041166,4313,82,0.4985,Undefined
4314,041166,4314,62,0.5283,Medium
4315,044063,4315,74,0.5651,Medium
4316,044063,4316,76,0.3519,Heavy
4317,035019,4317,21,0.9484,None
4318,035019,4318,17,0.1662,None
4319,004201,4319,92,0.8982,None
4320,004201,4320,74,0.8406,None
4321,004201,4321,117,0.9566,Light
4322,004201,4322,96,0.7022,Light
4323,004201,4323,86,0.6631,Light
4324,004201,4324,103,0.6713,Medium
4325,004201,4325,71,0.8134,Light
4326,004201,4326,100,0.545,Medium
4327,004201,4327,80,0.556,Medium
4328,004201,4328,106,0.9003,None
4329,004201,4329,111,0.868,Heavy
4330,004201,4330,77,0.7586,Medium
4331,004201,4331,115,0.7544,Medium
4332,004201,4332,102,0.1329,Medium
4333,015420,4333,41,0.9173,None
4334,015420,4334,37,0.493,Heavy
4335,026621,4335,29,0.8654,None
4336,026621,4336,35,0.9359,None
4337,026621,4337,27,0.7785,Light
4338,026621,4338,33,0.5498,Light
4339,026621,4339,32,0.7913,Light
4340,026621,4340,37,0.9292,None
4341,029892,4341,128,0.6679,Medium
4342,029892,4342,112,0.8997,Light
4343,029892,4343,135,0.9704,None
4344,029892,4344,121,0.8547,None
4345,029892,4345,111,0.6468,Light
4346,029892,4346,108,0.8697,None
4347,029892,4347,126,0.566,Heavy
4348,029892,4348,126,0.0486,Heavy
4349,029892,4349,127,0.5026,Heavy
4350,029892,4350,106,0.4122,VeryHeavy
4351,009382,4351,170,0.8476,Light
4352,009382,4352,162,0.8811,None
4353,009382,4353,143,0.7176,None
4354,009382,4354,140,0.5034,VeryHeavy
4355,027055,4355,51,0.721,Medium
4356,027055,4356,40,0.874,None
4357,027055,4357,48,0.9314,None
4358,027055,4358,44,0.7425,Light
4359,027055,4359,42,0.6097,Heavy
4360,027055,4360,54,0.7068,Heavy
4361,027055,4361,45,0.4853,Undefined
4362,027055,4362,49,0.9756,None
4363,027055,4363,50,0.5149,None
4364,027055,4364,42,0.5607,Heavy
4365,027055,4365,46,0.6332,None
4366,044994,4366,62,0.8605,None
4367,044994,4367,71,0.7652,Light
4368,044994,4368,61,0.7139,Light
4369,044994,4369,66,0.9303,Light
4370,044994,4370,72,0.8661,None
4371,044994,4371,64,0.6754,VeryHeavy
4372,044994,4372,75,0.8356,None
4373,044994,4373,78,0.8786,Light
4374,044994,4374,63,0.6785,Heavy
4375,044994,4375,67,0.7402,Light
4376,044994,4376,76,0.8761,Light
4377,044994,4377,81,0.5385,VeryHeavy
4378,044994,4378,67,0.3286,Light
4379,044994,4379,70,0.5927,Heavy
4380,046658,4380,93,0.6455,Medium
4381,046658,4381,81,0.7391,Medium
4382,046658,4382,109,0.455,Heavy
4383,046658,4383,99,0.9436,None
4384,004631,4384,35,0.8247,None
4385,004631,4385,32,0.9228,None
4386,004631,4386,23,0.5749,Medium
