image_id,pred_obj,true_obj,iou,occolusion_ratio
018964,10729,62,0.4649,Light
018964,10722,49,0.8959,Light
018964,10723,63,0.8857,Light
018964,10731,43,0.8383,Light
018965,6498,77,0.521,Medium
018965,6481,66,0.9283,None
018965,6482,65,0.6798,Medium
018965,6483,69,0.7564,Medium
018965,6484,43,0.7695,Medium
018965,6485,73,0.5851,Medium
018965,6486,58,0.8549,Light
018965,6487,63,0.8854,None
018965,6488,48,0.6827,Medium
018965,6489,49,0.8959,None
018965,6490,61,0.9044,Light
018965,6492,68,0.896,None
018965,6493,81,0.3847,Undefined
018965,6494,47,0.6064,Medium
018965,6495,46,0.9059,None
018965,6497,54,0.6392,Medium
018965,6496,82,0.7057,Undefined
018965,6491,74,0.9317,Light
018977,24834,66,0.9197,Light
018977,24835,76,0.7443,Light
018977,24838,71,0.8186,Light
018977,24837,64,0.7648,Light
018977,24839,74,0.8402,Light
018977,24840,68,0.7695,Light
018977,24841,65,0.6869,Light
018977,24833,70,0.8881,None
018977,24836,75,0.506,Light
018989,6634,0,0.0,Light
018989,6636,0,0.0,Light
018989,6635,16,0.6115,Light
018990,32455,48,0.7485,Light
018990,32452,29,0.3405,Heavy
018990,32453,38,0.3515,VeryHeavy
018990,32454,30,0.8621,Heavy
018990,32451,27,0.6558,None
018990,32450,25,0.6742,VeryHeavy
018990,32447,39,0.9278,None
018990,32448,26,0.8536,None
018990,32449,49,0.8222,Light
018999,18242,40,0.9441,Light
018999,18241,42,0.6078,VeryHeavy
019000,17051,30,0.9533,None
019000,17049,14,0.9491,None
019000,17055,29,0.5344,Medium
019000,17056,26,0.7243,VeryHeavy
019000,17058,19,0.7992,None
019000,17054,24,0.5592,Medium
019000,17057,21,0.6361,VeryHeavy
019000,17061,8,0.0483,Heavy
019000,17060,18,0.8913,None
019000,17053,17,0.8058,Light
019000,17052,9,0.8677,Light
019000,17059,8,0.2896,Heavy
019000,17050,10,0.9082,Light
019003,14557,57,0.9298,None
019003,14558,48,0.9165,None
019003,14559,50,0.9025,None
019003,14568,7,0.096,Medium
019003,14565,53,0.5846,Light
019003,14566,42,0.3803,None
019003,14562,45,0.7692,Heavy
019003,14561,56,0.8041,Light
019003,14560,41,0.8556,Light
019003,14567,55,0.0959,Undefined
019003,14564,47,0.8438,Medium
019003,14563,46,0.539,Light
019014,22047,22,0.9546,None
019014,22046,25,0.9491,None
019019,20101,38,0.6201,Medium
019019,20099,64,0.6408,Heavy
019019,20098,34,0.8779,Light
019019,20106,19,0.6036,Light
019019,20105,45,0.7137,Medium
019019,20104,28,0.8521,Light
019019,20100,60,0.4295,Heavy
019019,20102,61,0.6827,Light
019019,20094,54,0.783,Light
019019,20090,50,0.9405,None
019019,20089,41,0.8878,Light
019019,20088,62,0.869,Light
019019,20103,57,0.5434,Light
019019,20091,24,0.8924,Light
019019,20096,35,0.4998,Heavy
019019,20092,20,0.6393,Light
019019,20093,52,0.8417,None
019019,20097,36,0.5362,Medium
019019,20095,49,0.8717,None
019026,18748,59,0.8485,Light
019026,18749,56,0.8211,Light
019026,18747,55,0.8994,None
019042,22984,7,0.6892,None
019042,22983,3,0.9226,None
019042,22982,4,0.9234,None
019053,3552,27,0.2572,None
019053,3547,31,0.8675,None
019053,3546,30,0.9426,None
019053,3545,15,0.8407,Heavy
019053,3549,34,0.5464,Heavy
019053,3551,38,0.7079,Heavy
019053,3548,17,0.4597,Heavy
019053,3550,18,0.5714,Heavy
019053,3544,12,0.9245,None
019065,21186,24,0.8803,None
019065,21187,28,0.6295,None
019065,21188,27,0.9001,None
019065,21189,26,0.5167,Heavy
019068,20237,22,0.7676,Light
019068,20233,26,0.8598,Light
019068,20243,20,0.9112,Medium
019068,20242,40,0.4449,Heavy
019068,20241,28,0.7496,Light
019068,20240,42,0.6842,None
019068,20232,27,0.6681,Light
019068,20238,43,0.9303,None
019068,20236,39,0.7328,Medium
019068,20235,37,0.6975,Medium
019068,20234,31,0.9117,None
019068,20239,38,0.446,Medium
019071,31960,21,0.8957,None
019071,31968,40,0.4922,VeryHeavy
019071,31969,26,0.5441,None
019071,31964,30,0.7,None
019071,31963,39,0.9342,None
019071,31962,20,0.8027,Light
019071,31961,33,0.7958,Light
019071,31967,41,0.0723,Medium
019071,31965,43,0.4277,None
019071,31966,0,0.0,Light
019073,12804,19,0.9275,None
019073,12803,18,0.8544,Light
019073,12802,21,0.9408,None
019088,9004,41,0.8647,None
019088,9003,39,0.9343,None
019088,9005,47,0.9464,Light
019088,9007,42,0.5742,None
019088,9006,36,0.601,Heavy
019104,12372,42,0.5118,None
019114,6646,49,0.8472,Light
019114,6645,57,0.9304,None
019114,6648,60,0.9647,None
019114,6647,70,0.9127,None
019114,6653,74,0.8187,Heavy
019114,6643,61,0.9237,None
019114,6642,68,0.94,Light
019114,6651,72,0.8987,Light
019114,6652,59,0.8654,Light
019114,6654,64,0.8303,Light
019114,6655,65,0.5719,Heavy
019114,6656,67,0.5515,Light
019114,6650,71,0.9516,Light
019114,6644,62,0.5786,Medium
019114,6649,69,0.941,Light
019117,511,39,0.7774,Heavy
019117,514,35,0.599,Light
019117,513,75,0.9353,None
019117,512,69,0.9139,Light
019142,11958,20,0.488,Heavy
019142,11952,16,0.9236,None
019142,11953,14,0.6626,Medium
019142,11959,25,0.6376,None
019142,11957,17,0.5516,Medium
019142,11960,12,0.9246,None
019142,11956,10,0.6788,Light
019142,11955,21,0.814,None
019142,11954,26,0.8909,Light
019145,2801,31,0.9577,None
019145,2805,43,0.5127,Medium
019145,2804,30,0.2048,Medium
019145,2807,47,0.5429,Medium
019145,2808,47,0.3454,Medium
019145,2803,38,0.9851,None
019145,2806,35,0.7723,Light
019145,2802,44,0.7482,Medium
019155,6291,103,0.2599,VeryHeavy
019155,6290,95,0.8401,None
019155,6289,83,0.9474,None
019155,6294,85,0.8825,None
019155,6293,87,0.8085,Medium
019155,6292,88,0.9094,None
019182,31464,59,0.7491,None
019182,31466,62,0.2138,Heavy
019182,31465,88,0.7862,Light
019182,31463,85,0.5672,Heavy
019182,31459,56,0.9314,None
019182,31461,58,0.6183,None
019182,31460,84,0.9195,None
019182,31462,64,0.8493,None
019187,8555,32,0.8479,Light
019187,8557,31,0.8006,None
019187,8553,45,0.8928,None
019187,8556,42,0.4156,Heavy
019187,8554,34,0.9314,None
019188,8524,84,0.9272,None
019202,9705,35,0.8215,None
019202,9706,39,0.4352,Medium
019202,9707,48,0.609,Light
019202,9708,46,0.649,Light
019207,22306,47,0.8832,None
019207,22308,52,0.6415,Light
019207,22307,54,0.6954,Light
019207,22303,39,0.8832,None
019207,22304,51,0.8228,Light
019207,22305,46,0.8878,None
019233,22291,44,0.9747,None
019233,22292,41,0.7969,Light
019233,22300,31,0.634,None
019233,22299,40,0.5715,Heavy
019233,22298,23,0.6924,Light
019233,22297,26,0.3843,Light
019233,22296,28,0.8729,Light
019233,22295,43,0.7045,Medium
019233,22294,38,0.9054,Light
019233,22293,25,0.9137,Light
019242,28782,16,0.7452,None
019242,28781,18,0.7932,None
019248,4911,100,0.5496,Medium
019248,4912,99,0.4784,Heavy
019248,4910,76,0.6583,Medium
019248,4909,98,0.9451,None
019248,4908,89,0.8694,None
019248,4914,86,0.7643,Light
019248,4913,92,0.631,Light
019248,4907,97,0.9204,None
019248,4915,78,0.6578,Medium
019265,16814,74,0.0355,Undefined
019265,16799,106,0.4308,VeryHeavy
019265,16800,90,0.3133,Heavy
019265,16801,90,0.6371,Heavy
019265,16802,74,0.033,Undefined
019265,16803,89,0.3596,Light
019265,16804,114,0.1881,Heavy
019265,16805,48,0.861,VeryHeavy
019265,16806,6,0.4044,Light
019265,16798,28,0.4018,None
019265,16807,100,0.1752,Undefined
019265,16808,86,0.7346,Heavy
019265,16809,24,0.8165,Light
019265,16810,61,0.4971,Medium
019265,16811,27,0.4206,Heavy
019265,16812,115,0.0396,Undefined
019265,16813,101,0.5254,VeryHeavy
019265,16815,15,0.7676,Heavy
019265,16797,38,0.2059,Medium
019265,16795,34,0.4855,Light
019265,16787,51,0.8556,Light
019265,16788,33,0.7964,Light
019265,16789,67,0.8478,None
019265,16796,115,0.0422,Undefined
019265,16794,19,0.8896,Light
019265,16793,56,0.7574,Light
019265,16790,62,0.3575,Light
019265,16791,53,0.8826,Light
019265,16792,29,0.5197,Medium
019279,14366,103,0.8415,Light
019284,33189,68,0.8895,Light
019284,33190,67,0.7877,Light
019284,33191,57,0.8999,None
019284,33192,58,0.5679,None
019284,33193,71,0.4754,Medium
019286,15731,55,0.4726,Medium
019286,15729,54,0.9437,None
019286,15730,62,0.6996,None
019286,15735,52,0.0769,Heavy
019286,15734,58,0.3143,Heavy
019286,15733,58,0.5129,Heavy
019286,15732,60,0.5472,None
019296,11672,22,0.728,None
019299,15016,16,0.6285,None
019299,15015,18,0.9238,None
019299,15017,20,0.7045,Medium
019330,23724,13,0.4383,Medium
019330,23723,19,0.9695,Light
019330,23722,15,0.9351,Light
019355,22739,25,0.7329,Medium
019355,22738,22,0.4453,Light
019355,22736,44,0.7009,Heavy
019355,22735,19,0.5468,Medium
019355,22734,17,0.7398,VeryHeavy
019355,22733,31,0.5149,Heavy
019355,22724,41,0.8787,None
019355,22725,30,0.9021,None
019355,22726,28,0.9123,None
019355,22727,36,0.7861,Light
019355,22728,16,0.9221,None
019355,22729,38,0.7444,Medium
019355,22730,18,0.8761,Light
019355,22737,32,0.422,Medium
019355,22732,40,0.8087,Light
019355,22731,37,0.8735,Light
019358,1220,50,0.9429,None
019358,1219,63,0.7584,Light
019358,1221,31,0.8483,None
019358,1222,38,0.8723,Light
019358,1223,67,0.9186,None
019358,1224,66,0.9359,None
019358,1226,51,0.9048,None
019358,1227,42,0.3855,VeryHeavy
019358,1228,41,0.3828,Light
019358,1225,52,0.2425,None
019366,32783,66,0.4615,Heavy
019387,25733,8,0.6542,Medium
019387,25732,4,0.6986,Heavy
019387,25731,9,0.7513,Medium
019387,25730,5,0.8745,None
019387,25727,6,0.8287,None
019387,25728,13,0.8066,Medium
019387,25729,10,0.6525,Medium
019406,15922,44,0.6573,Medium
019406,15918,43,0.914,Light
019406,15919,42,0.8957,Medium
019406,15931,26,0.6191,None
019406,15923,23,0.7149,Light
019406,15929,31,0.85,Medium
019406,15930,21,0.7877,Light
019406,15927,32,0.7991,Light
019406,15926,30,0.708,Heavy
019406,15925,22,0.8607,None
019406,15924,27,0.2617,None
019406,15920,19,0.9498,Light
019406,15921,37,0.7293,Medium
019406,15928,33,0.8515,None
019408,9442,35,0.7855,None
019408,9443,22,0.3147,VeryHeavy
019408,9444,16,0.5177,Heavy
019408,9445,33,0.7415,None
019408,9449,17,0.4198,None
019408,9447,26,0.4584,VeryHeavy
019408,9450,32,0.5363,Heavy
019408,9441,28,0.6325,None
019408,9446,22,0.7006,VeryHeavy
019408,9440,19,0.9,None
019408,9448,27,0.551,Medium
019441,16314,86,0.7618,Light
019441,16319,83,0.7588,None
019441,16318,96,0.7438,VeryHeavy
019441,16317,76,0.9283,None
019441,16316,108,0.7745,Medium
019441,16315,68,0.8257,Light
019441,16313,70,0.902,None
019441,16312,81,0.926,None
019448,26494,66,0.8064,Light
019448,26495,67,0.6391,Light
019448,26496,77,0.7006,Light
019448,26497,76,0.8778,Light
019448,26498,44,0.8173,Light
019448,26499,65,0.7842,Light
019448,26500,64,0.6564,VeryHeavy
019448,26507,58,0.5681,Undefined
019448,26505,50,0.905,Light
019448,26504,80,0.5275,Heavy
019448,26506,75,0.8256,Light
019448,26502,62,0.4676,Light
019448,26501,42,0.8826,Light
019448,26503,61,0.7071,None
019456,624,17,0.8406,Light
019467,18438,118,0.5271,VeryHeavy
019467,18437,74,0.8702,None
019467,18436,68,0.2582,Light
019467,18435,79,0.975,None
019471,14122,12,0.8351,Light
019471,14119,29,0.9174,None
019471,14120,30,0.809,Heavy
019471,14121,26,0.7697,None
019471,14123,33,0.8831,Light
019471,14127,22,0.8673,Medium
019471,14125,18,0.6434,Medium
019471,14126,13,0.8205,Medium
019471,14128,21,0.9128,Light
019471,14129,7,0.639,Medium
019471,14130,34,0.8828,None
019471,14131,35,0.7203,Light
019471,14132,25,0.4683,Medium
019471,14133,32,0.8352,Light
019471,14124,17,0.7408,Heavy
019471,14134,23,0.5108,None
019471,14135,9,0.2417,None
019482,4950,21,0.165,VeryHeavy
019482,4949,22,0.5369,Light
019482,4948,28,0.568,Medium
019482,4945,27,0.8835,None
019482,4946,23,0.9098,None
019482,4947,26,0.9198,None
019482,4951,24,0.9046,None
019493,15275,30,0.5695,Heavy
019493,15278,22,0.884,Light
019493,15272,42,0.8681,None
019493,15274,28,0.6288,Heavy
019493,15273,19,0.5188,Undefined
019493,15277,21,0.5602,VeryHeavy
019493,15276,16,0.8923,Heavy
019517,9362,40,0.9138,None
019517,9361,52,0.9278,None
019517,9363,36,0.9411,None
019517,9359,47,0.9513,None
019517,9364,48,0.8783,None
019517,9365,33,0.8549,None
019517,9366,39,0.7275,None
019517,9367,59,0.7596,Light
019517,9368,32,0.3748,Heavy
019517,9369,44,0.6357,Medium
019517,9360,38,0.9486,None
019524,27090,44,0.6039,None
019524,27087,38,0.4869,Heavy
019524,27086,37,0.7168,Heavy
019524,27084,21,0.8471,Light
019524,27083,39,0.872,None
019524,27082,18,0.8733,None
019524,27081,33,0.93,None
019524,27080,35,0.9259,Light
019524,27091,42,0.7216,Medium
019524,27092,0,0.0,None
019524,27093,39,0.0635,None
019524,27088,48,0.6016,Heavy
019524,27085,26,0.9075,None
019524,27089,30,0.59,VeryHeavy
019530,29947,15,0.9061,None
019530,29945,10,0.8992,None
019530,29946,24,0.8556,Light
019538,21302,17,0.8044,Light
019538,21303,15,0.3756,Light
019539,32205,41,0.9448,None
019539,32209,71,0.6386,Heavy
019539,32207,69,0.8053,None
019539,32206,39,0.8313,None
019539,32208,45,0.9097,None
019546,9661,47,0.0735,None
019557,25980,35,0.147,VeryHeavy
019557,25981,52,0.8966,None
019557,25978,41,0.6389,VeryHeavy
019557,25975,58,0.8093,Light
019557,25974,34,0.7093,Light
019557,25977,56,0.8485,Light
019557,25976,45,0.788,Medium
019557,25979,43,0.4611,Medium
019563,9797,30,0.6809,Medium
019563,9796,38,0.798,None
019571,30370,97,0.2071,Heavy
019571,30367,96,0.6963,Light
019571,30368,96,0.5536,Light
019571,30372,109,0.5254,Heavy
019571,30366,107,0.8019,Light
019571,30365,119,0.6952,None
019571,30364,126,0.7942,Medium
019571,30363,108,0.9031,None
019571,30362,118,0.9125,None
019571,30369,101,0.7718,Medium
019571,30371,0,0.0,None
019610,15390,45,0.909,None
019610,15391,40,0.8111,Light
019610,15394,46,0.7305,Medium
019610,15393,43,0.7448,Heavy
019610,15392,37,0.7732,Medium
019620,20803,114,0.6995,Light
019620,20802,122,0.8011,Heavy
019620,20801,115,0.5756,Medium
019620,20800,117,0.9073,None
019620,20799,108,0.641,Medium
019620,20798,121,0.7008,Light
019620,20797,116,0.8577,Light
019620,20796,113,0.8828,Light
019645,14335,65,0.7552,Light
019645,14334,64,0.7988,Light
019645,14333,51,0.6306,Medium
019645,14329,53,0.9275,None
019645,14328,48,0.9309,None
019645,14330,47,0.5118,None
019645,14332,68,0.5744,None
019645,14331,54,0.6913,Light
019659,23100,33,0.7283,Medium
019659,23101,48,0.2882,Heavy
019659,23105,42,0.396,VeryHeavy
019659,23104,57,0.5605,Heavy
019659,23089,28,0.9682,None
019659,23102,45,0.665,Medium
019659,23099,32,0.5971,Medium
019659,23103,34,0.6169,Medium
019659,23090,39,0.9605,None
019659,23091,51,0.9077,None
019659,23092,43,0.701,Medium
019659,23093,41,0.8794,Light
019659,23094,40,0.9138,None
019659,23095,31,0.92,Light
019659,23096,54,0.9548,Light
019659,23097,38,0.5067,Medium
019659,23098,48,0.6709,Heavy
019659,23106,49,0.5074,Light
019661,5030,46,0.8629,None
019661,5032,58,0.9,Light
019661,5033,56,0.7297,Heavy
019661,5034,59,0.4007,Medium
019661,5035,51,0.5946,Heavy
019661,5036,57,0.8992,None
019661,5037,54,0.8343,None
019661,5038,44,0.4783,Heavy
019661,5039,62,0.4282,VeryHeavy
019661,5040,47,0.7767,Light
019661,5041,0,0.0,None
019661,5031,60,0.9052,None
019667,1749,116,0.637,None
019667,1748,119,0.8625,Light
019667,1747,113,0.8755,None
019690,14069,38,0.6946,Medium
019690,14070,31,0.2131,Light
019690,14081,37,0.1131,Heavy
019690,14072,28,0.6665,Heavy
019690,14071,12,0.814,Light
019690,14058,24,0.703,Medium
019690,14073,11,0.6906,Heavy
019690,14074,42,0.7637,None
019690,14075,25,0.827,Light
019690,14076,40,0.4612,Heavy
019690,14059,22,0.8768,Light
019690,14060,16,0.8248,Light
019690,14061,41,0.8199,Medium
019690,14062,13,0.6908,Medium
019690,14077,33,0.4424,Heavy
019690,14064,39,0.9031,Medium
019690,14068,10,0.9436,Light
019690,14063,20,0.5655,Heavy
019690,14079,14,0.6483,Medium
019690,14078,27,0.6528,Medium
019690,14067,17,0.641,Light
019690,14080,32,0.5496,Heavy
019690,14066,34,0.7154,Medium
019690,14065,43,0.8819,Light
019691,28285,91,0.8418,None
019691,28284,89,0.8985,None
019696,7825,75,0.9385,None
019696,7826,66,0.5851,Medium
019696,7827,78,0.3994,Medium
019696,7828,77,0.5014,None
019696,7824,71,0.925,None
019696,7823,80,0.9189,None
019703,14017,63,0.9256,None
019703,14018,76,0.8788,Light
019703,14020,73,0.7041,Light
019703,14014,62,0.9445,None
019703,14011,64,0.752,None
019703,14012,66,0.9619,None
019703,14013,80,0.9251,Heavy
019703,14015,78,0.7914,Light
019703,14016,72,0.832,Light
019703,14019,74,0.828,Light
019713,21172,12,0.7761,Light
019714,14686,21,0.5065,Medium
019714,14685,29,0.532,Heavy
019714,14684,12,0.7041,Medium
019714,14683,28,0.8408,Light
019714,14682,22,0.9218,None
019746,14089,56,0.9226,None
019746,14094,53,0.5307,Medium
019746,14092,64,0.7484,Medium
019746,14091,36,0.2482,None
019746,14090,43,0.9326,None
019746,14093,69,0.7183,Medium
019746,14088,32,0.9268,None
019773,4125,34,0.8424,Light
019773,4124,35,0.817,Light
019773,4123,29,0.4649,Light
019773,4122,27,0.9311,None
019773,4127,36,0.7679,Light
019773,4126,33,0.8178,Medium
019776,2205,35,0.8312,Medium
019776,2202,53,0.595,Medium
019776,2200,50,0.5093,Medium
019776,2199,49,0.6645,None
019776,2203,42,0.1776,Light
019776,2198,48,0.8452,Light
019776,2201,39,0.7579,Light
019776,2204,47,0.7684,Medium
019787,32863,34,0.9245,Light
019787,32864,0,0.0,None
019787,32865,41,0.8982,Light
019787,32866,26,0.0172,None
019792,24054,30,0.8942,None
019792,24055,0,0.0,None
019814,18977,58,0.92,None
019814,18976,61,0.9262,Light
019841,18518,49,0.8855,Light
019841,18514,62,0.6887,Medium
019841,18502,61,0.8857,None
019841,18503,60,0.8785,Light
019841,18513,66,0.4041,Medium
019841,18520,75,0.5753,Heavy
019841,18519,57,0.5378,Heavy
019841,18504,37,0.7033,Light
019841,18522,58,0.5936,Medium
019841,18515,53,0.4078,Heavy
019841,18521,77,0.4739,Medium
019841,18506,68,0.93,Light
019841,18517,70,0.3753,Heavy
019841,18523,54,0.6818,Medium
019841,18516,69,0.5996,Medium
019841,18507,41,0.7853,Light
019841,18508,52,0.661,None
019841,18524,71,0.3735,Light
019841,18509,67,0.6732,Light
019841,18510,79,0.753,Light
019841,18511,87,0.0696,Undefined
019841,18512,72,0.7923,Medium
019841,18505,76,0.6173,Medium
019843,15290,23,0.2824,Heavy
019843,15289,19,0.6846,Medium
019856,5192,47,0.5812,Heavy
019856,5188,24,0.5401,Heavy
019856,5198,44,0.5407,VeryHeavy
019856,5196,39,0.837,None
019856,5195,11,0.6738,Medium
019856,5194,41,0.6461,Heavy
019856,5193,28,0.4511,Heavy
019856,5191,42,0.871,Light
019856,5199,36,0.5453,VeryHeavy
019856,5190,9,0.7556,Medium
019856,5187,16,0.7062,Light
019856,5186,13,0.7312,Light
019856,5185,27,0.908,None
019856,5184,18,0.76,Light
019856,5183,48,0.7413,Light
019856,5182,17,0.7324,Light
019856,5189,38,0.5425,Medium
019856,5200,29,0.1752,Heavy
019856,5197,43,0.6053,VeryHeavy
019897,22361,103,0.7147,VeryHeavy
019897,22364,102,0.5532,Heavy
019897,22363,96,0.8643,Light
019897,22358,93,0.8954,Light
019897,22362,92,0.3141,Light
019897,22359,91,0.6229,Light
019897,22357,108,0.8781,None
019897,22356,105,0.8769,Light
019897,22360,117,0.4559,None
019898,6963,62,0.4154,Medium
019898,6962,56,0.3793,VeryHeavy
019898,6953,67,0.7411,Medium
019898,6954,72,0.9299,None
019898,6960,55,0.7147,VeryHeavy
019898,6955,85,0.7409,Medium
019898,6956,65,0.9265,None
019898,6959,61,0.5661,Heavy
019898,6961,60,0.7722,Light
019898,6964,62,0.0163,Medium
019898,6958,79,0.4959,VeryHeavy
019898,6957,80,0.6158,Medium
